signal_id,sample_code,pellet,shot,scs_label,file_source,Ignition_Temp,Ash_Content,Fixed_Carbon,Moisture,VM,snr_raw,snr_proc,absorption_proxy_raw,p2p_raw,rms_raw,kurtosis_raw,skew_raw,peak_time_raw,absorption_proxy_proc,p2p_proc,rms_proc,kurtosis_proc,skew_proc,peak_time_proc,acoustic_velocity,acoustic_velocity_onset,t_onset,rise_time_proc,fall_time_proc,peak_duration_proc,signal_energy_proc,area_under_curve_proc,p2p_tdb3,wave_energy_3,wave_entropy,spectral_centroid_global_raw,spectral_centroid_global_proc,spectral_bandwidth_global_raw,spectral_bandwidth_global_proc,spectral_entropy_global_raw,spectral_entropy_global_proc,area_under_fft_raw,area_under_fft_proc,dom_freq_1_raw,dom_mag_1_raw,dom_freq_2_raw,dom_mag_2_raw,dom_freq_3_raw,dom_mag_3_raw,dom_freq_1_proc,dom_mag_1_proc,dom_freq_2_proc,dom_mag_2_proc,dom_freq_3_proc,dom_mag_3_proc,peak_mag_ratio_raw,peak_mag_ratio_proc,wave_entropy_spectrum_raw,wave_entropy_spectrum_proc,spectral_centroid_1_raw,spectral_centroid_1_proc,spectral_bandwidth_1_raw,spectral_bandwidth_1_proc,spectral_entropy_1_raw,spectral_entropy_1_proc,spectral_area_1_raw,spectral_area_1_proc,dom_freq_band_1_raw,dom_freq_band_1_proc,wave_energy_band_1_raw,wave_energy_band_1_proc,spectral_centroid_2_raw,spectral_centroid_2_proc,spectral_bandwidth_2_raw,spectral_bandwidth_2_proc,spectral_entropy_2_raw,spectral_entropy_2_proc,spectral_area_2_raw,spectral_area_2_proc,dom_freq_band_2_raw,dom_freq_band_2_proc,wave_energy_band_2_raw,wave_energy_band_2_proc,spectral_centroid_3_raw,spectral_centroid_3_proc,spectral_bandwidth_3_raw,spectral_bandwidth_3_proc,spectral_entropy_3_raw,spectral_entropy_3_proc,spectral_area_3_raw,spectral_area_3_proc,dom_freq_band_3_raw,dom_freq_band_3_proc,wave_energy_band_3_raw,wave_energy_band_3_proc,spectral_centroid_4_raw,spectral_centroid_4_proc,spectral_bandwidth_4_raw,spectral_bandwidth_4_proc,spectral_entropy_4_raw,spectral_entropy_4_proc,spectral_area_4_raw,spectral_area_4_proc,dom_freq_band_4_raw,dom_freq_band_4_proc,wave_energy_band_4_raw,wave_energy_band_4_proc,spectral_centroid_5_raw,spectral_centroid_5_proc,spectral_bandwidth_5_raw,spectral_bandwidth_5_proc,spectral_entropy_5_raw,spectral_entropy_5_proc,spectral_area_5_raw,spectral_area_5_proc,dom_freq_band_5_raw,dom_freq_band_5_proc,wave_energy_band_5_raw,wave_energy_band_5_proc
High_C5_P5_05,C5,P5,05,High,High_SCS.xlsx,317.617,26.48,28.19,17.56,27.77,21.06999474682368,20.927520323885624,0.00441143062850538,0.00555988386794966,0.0022786493138750616,287.4676286810645,-9.180615845808708,4.18e-06,0.00017135822567499018,0.00030510491087814846,4.019000000094216e-05,6.108191080011543,0.4778720966913694,4e-06,1500.0,1522.8426395939084,3.94e-06,9.864439527057036e-07,2.7654656914017335e-06,8.905552502834652e-07,2.100399122793069e-06,7.089733334096594e-10,7.099727669768877e-05,6.0049205426446704e-09,0.46976289758281076,4.530701815382232,1.4739305984677096,6.273105561276765,2.7585019764483993,0.004460002285673218,0.4635651160977864,0.0002642790237975412,1.3817935194332192e-05,0.5359877488514548,1.89824727091696e-05,0.1914241960183767,1.691080342470807e-05,1.0336906584992342,1.6906890748408444e-05,0.5359877488514548,1.5286601599457936e-05,0.8805513016845329,1.1715427964979898e-05,0.2679938744257274,9.449372937739501e-06,1.1225056024794808,1.3048264510973597,0.9076837119036991,0.46185031984462244,0.27414091561230547,0.2874674637136485,0.040707741181689495,0.05123664786513171,0.6908808059824201,0.7784732821759275,1.2063920646711396e-06,8.225318824403776e-07,0.2679938744257274,0.2679938744257274,1.2777281858747084e-11,5.6083587821830465e-12,0.5252206782489087,0.5261774151155109,0.046775866101902264,0.04684115502644193,0.6954406463829248,0.7305934842007168,1.5345125952450396e-06,1.3930714314157118e-06,0.5359877488514548,0.5359877488514548,2.1967655303688886e-11,1.7270322668533414e-11,0.713164350691064,0.686784229086222,0.05165703355417269,0.05541772817850815,0.6960009400691499,0.8684360586820568,9.89529198019241e-07,9.166199490503636e-07,0.7274119448698315,0.7274119448698315,8.812861214751802e-12,6.18819182047168e-12,0.8952751238996121,0.8931711969267305,0.07231870096649295,0.061001391822643254,0.9067820858868203,0.9638024032046981,1.9412983655859548e-06,1.8071620296961125e-06,0.8039816232771821,0.8805513016845329,2.189605488263179e-11,1.7551196085133712e-11,1.138138272818611,1.1211693239392355,0.08490393013612109,0.07057594743312953,0.86656620751429,0.8823540598296404,2.1564313569983724e-06,1.31372606402479e-06,1.0336906584992342,1.0336906584992342,2.3437978779096983e-11,8.216527055470213e-12
High_C5_P5_10,C5,P5,10,High,High_SCS.xlsx,317.617,26.48,28.19,17.56,27.77,19.76701006978082,19.943530112773054,0.00441877613926054,0.00549076928948067,0.002303574930573087,287.50804794473487,-9.268947041751009,4.22e-06,0.00019002887515975927,0.0003240414836613209,4.124443977774564e-05,6.6546638691935875,0.6616542439348169,4.02e-06,1492.537313432836,1522.8426395939084,3.94e-06,5.547979355939611e-07,4.5268388408402684e-07,8.473871468506865e-07,2.2167315125472344e-06,7.206034151855591e-10,7.821037858662163e-05,3.12282773445557e-09,0.4765989823339269,4.474375484095215,1.2470145054359605,6.2272626683319485,2.0927403185741116,0.004311401111271712,0.4552955937431525,0.0002639044798888051,1.3703615321192244e-05,0.5359877488514548,2.0271389445190336e-05,0.22970903522205205,1.5738780144275767e-05,1.0336906584992342,1.5527905559490836e-05,0.5359877488514548,1.6355693573270053e-05,0.8805513016845329,1.171341479786314e-05,0.22970903522205205,1.085145186841553e-05,1.2879897915451408,1.3963214365064882,0.9095762462663601,0.4544579385611539,0.2755319153813422,0.29212486944593513,0.05056990404515505,0.059997236333748746,0.629229277498403,0.765601175435409,1.2163025018785195e-06,9.569639211462678e-07,0.22970903522205205,0.22970903522205205,1.468425170957071e-11,8.172083303788967e-12,0.5239123279779978,0.5265404718917415,0.049198661994993086,0.050987461006063495,0.6066853549990954,0.6324131374532749,1.4548708342771552e-06,1.199838199535029e-06,0.5359877488514548,0.5359877488514548,2.115415032650387e-11,1.527364347150516e-11,0.7076782614296676,0.6831554650585315,0.05614766288463019,0.05642301009411434,0.7907332601393467,0.9354216105667285,1.1012988817741725e-06,1.0914409512365361e-06,0.7656967840735068,0.6125574272588055,9.711326985592234e-12,8.127768462798054e-12,0.9004675850275136,0.8980714645593952,0.0723828721349462,0.06191923897437047,0.90036423268694,0.9721586860941716,2.027086140660152e-06,1.8143402364695095e-06,0.9954058192955589,0.8805513016845329,2.4261134679816368e-11,1.75790834351957e-11,1.1417052643227246,1.1243458523762797,0.08619686885124386,0.07153954847326176,0.8876617742326326,0.9062282005797004,2.062656577401073e-06,1.1997120159039356e-06,1.0336906584992342,1.0336906584992342,2.0909006615463903e-11,6.7507335113560705e-12
High_C9_P1_05,C9,P1,05,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,20.068555963941755,22.461287891828615,0.00484348021564969,0.00631313260720588,0.0019445833305457177,169.1745162610372,-0.5294460247007082,7.98e-06,0.0001858619629975224,0.0003295863923765328,6.29665012235882e-05,3.5039900103841823,-0.020465572500484076,7.34e-06,817.4386920980927,1229.5081967213116,4.88e-06,1.9028676563476677e-06,8.965966948132779e-07,1.697501878342926e-06,4.980241709196822e-06,1.181979852811489e-09,0.00015650128766031104,1.593958111708114e-08,0.5629657643537274,5.494790429467319,2.262196361738916,7.369579132061164,4.462169438953641,0.008007540376219029,0.39229526037756635,0.0002766355832731585,1.9538308877882806e-05,0.3828483920367534,3.735329198045585e-05,0.1914241960183767,3.099799214677451e-05,0.6508422664624809,2.046703392121185e-05,0.1914241960183767,4.0668746475285526e-05,0.3828483920367534,2.4709251712817914e-05,0.57427258805513,1.0961703430239878e-05,1.2050229124056258,1.6458913973626015,0.8804525920325929,0.3840467900431308,0.3064522906022041,0.31036763506120224,0.06412762655972186,0.05873751667951855,0.7574584013455958,0.8096489337487781,2.9039616269289876e-06,2.1704812013818176e-06,0.3828483920367534,0.3828483920367534,7.597947762957091e-11,3.8796215291160135e-11,0.4880400332768512,0.48393535995261117,0.04945608179107055,0.050098751346846236,0.7920629987391303,0.8511090772520792,2.8616519721057723e-06,2.3824757569719155e-06,0.49770290964777947,0.4594180704441041,6.466811559899896e-11,4.302716556749767e-11,0.676519776826492,0.6702257354756193,0.054138428251342345,0.05106928086172021,0.9002937929216053,0.8675973187617707,2.1765156174979097e-06,7.780287954311743e-07,0.6508422664624809,0.6125574272588055,3.3907360096876456e-11,4.328747991795833e-12,0.8933277583584509,0.8954702250451859,0.06384233912455585,0.06426872147027778,0.9761436343978745,0.9536016410881071,1.7276203016772497e-06,4.648728232797276e-07,0.8422664624808575,0.9188361408882082,1.59427906486255e-11,1.1803640303173265e-12,1.1600007373379833,1.153021981757151,0.07823778841888088,0.08154253534548617,0.9595708911215175,0.7947539434560841,1.9116904658517038e-06,3.489266109009382e-07,1.2633996937212861,1.2633996937212861,1.6514463587410632e-11,6.617522344102485e-13
High_C9_P1_10,C9,P1,10,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,19.566733064338926,22.703323164664223,0.00482545032561429,0.00629042830123538,0.0019742407686987296,173.0957311741595,-0.9403326139045625,1.026e-05,0.00019194732246431104,0.0003173616447707089,5.944062460397985e-05,3.4857500237786496,-0.12305233866031907,7.2e-06,833.3333333333334,1086.9565217391305,5.52e-06,1.5736649334232984e-06,9.479230665824117e-07,1.6085554752690368e-06,4.431201112532178e-06,1.126035747309738e-09,0.00014499434594463832,7.779170946970215e-09,0.5644866474291456,5.502523360324341,2.2767538698027248,7.379229556400212,4.557421298213069,0.007676427176840678,0.3878403733648755,0.00027719764310610556,1.795694659899995e-05,0.3828483920367534,3.800567092955513e-05,0.22970903522205205,2.9268603749609848e-05,0.6508422664624809,1.7148263532762628e-05,0.1914241960183767,3.3907635729085184e-05,0.3828483920367534,2.5065977323016184e-05,0.57427258805513,9.742886507410145e-06,1.298513244983492,1.352735380687311,0.8814340834926884,0.38005148226262886,0.307682338748449,0.3125692693274555,0.06424013440627137,0.05757007085230915,0.7429780235016449,0.8084383080218945,2.8190409751664476e-06,2.254452114223743e-06,0.3828483920367534,0.3828483920367534,7.032940533814134e-11,4.13190633666046e-11,0.48935643779922533,0.4864231298156555,0.04772337848841594,0.048738975405152554,0.7473116193598667,0.8587735637189233,2.7580417273013514e-06,2.3085384920859534e-06,0.49770290964777947,0.4594180704441041,6.263673305856965e-11,3.95186949603335e-11,0.6790775403420407,0.6696841566707055,0.055012995254134694,0.05103115999489999,0.9289580885628007,0.7835445552814784,1.974864418062676e-06,6.843037847917716e-07,0.6508422664624809,0.6125574272588055,2.736013421781812e-11,3.536781962761116e-12,0.8907172893923972,0.8945586424937757,0.07080920854867856,0.053703107031587316,0.9193749275077552,0.7982249428434477,1.4942276292045976e-06,5.530793069139749e-07,0.8039816232771821,0.8805513016845329,1.2464421239351555e-11,1.919614861367577e-12,1.1569704717033686,1.141057492190866,0.0759735725935086,0.07988835446755603,0.9837257360005957,0.8529809898530956,1.839280943080512e-06,2.621582249073307e-07,1.225114854517611,1.1102603369065849,1.4981619993223763e-11,3.607946118008637e-13
High_C9_P2_05,C9,P2,05,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,18.66974187998912,24.032498591461668,0.00488421441165557,0.00625570406857465,0.0020183714103567322,199.29459614649429,-0.5597537769467885,9.72e-06,0.00016306757546951048,0.00028078223693507164,4.9479692033706136e-05,3.8258349866218753,-0.08118170648565878,7.22e-06,831.0249307479224,1578.9473684210527,3.8e-06,3.4373282541447223e-06,9.938819769572046e-07,1.575698613338964e-06,2.942582360713321e-06,8.627429264653562e-10,7.26862677758227e-05,1.501639314081339e-08,0.5988215077026448,5.351015238960078,2.072932921535923,7.319809973518819,4.149284515107779,0.006862140710685815,0.4122887382293005,0.00027354056179857897,1.5743520061465353e-05,0.42113323124042873,3.056355276039811e-05,0.22970903522205205,2.7579995396110594e-05,2.450229709035222,1.7375236860955812e-05,0.1914241960183767,3.3061942049959776e-05,0.3828483920367534,2.228124452125431e-05,0.6125574272588055,9.117072604291966e-06,1.1081782724492402,1.4838462247732807,0.8986688982026324,0.40321774633410534,0.3033408251701865,0.3143297891941016,0.061255879685501266,0.06058556092523363,0.8361920693787576,0.8189557353297718,2.7579162986074157e-06,1.7996961189469015e-06,0.3828483920367534,0.3828483920367534,5.973480081797718e-11,2.458043052274392e-11,0.49494761405340715,0.4756063886629991,0.05774637096482097,0.045528594679628887,0.7905047341669085,0.84375183353462,2.675780297658028e-06,2.0002849807741706e-06,0.42113323124042873,0.42113323124042873,6.190736874411033e-11,2.9425267047035e-11,0.6893024142917021,0.6694862207757684,0.046142113069281565,0.055276819759115504,0.847377775809541,0.8052976568866067,1.946207184907973e-06,7.483960908434228e-07,0.6891271056661561,0.6125574272588055,2.7511787896996887e-11,4.245539763177376e-12,0.8985584419759155,0.8823812281202024,0.06588185246008968,0.059894549952408574,0.9910792914519982,0.8002152840476354,1.8454905322328628e-06,3.5928526198695135e-07,0.8422664624808575,0.8805513016845329,1.796775635704624e-11,8.191986862389583e-13,1.157888154347452,1.1246142350898416,0.07702804664703931,0.06893532821751533,0.9697098373573304,0.7288852923390328,2.176465614391523e-06,4.1564782961309987e-07,1.2633996937212861,1.14854517611026,2.121305308161346e-11,1.0157887791921087e-12
High_C9_P2_10,C9,P2,10,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,19.03744816856938,24.69777797528718,0.00490191041483844,0.00630144656736812,0.002090754269529287,204.37411539125293,-1.3305568918001562,1.036e-05,0.0001838296249920124,0.0003062547975324863,4.989919906741897e-05,4.315005854047746,-0.288925869908626,6.98e-06,859.5988538681949,1666.6666666666667,3.6e-06,3.3834119936223954e-06,9.424321483408044e-07,1.5732224213245986e-06,3.098244390027878e-06,8.614266939849415e-10,5.032766853730039e-05,8.126407434634191e-09,0.5669668776105281,5.361236617842698,2.3467110854615454,7.352659289725602,4.6016457460615445,0.006504526824553861,0.42197648652306746,0.00027895732673947546,1.6315956837311564e-05,0.3828483920367534,3.2579926468620294e-05,0.22970903522205205,2.7218371392813807e-05,0.5359877488514548,2.524492435713963e-05,0.1914241960183767,2.9441549410360287e-05,0.3828483920367534,2.327764985339096e-05,0.6125574272588055,9.227689843249342e-06,1.1969829054591834,1.264798995216109,0.901225403353479,0.4146333251218964,0.3048043407941914,0.3118991599398334,0.06298063206896312,0.06061236610494155,0.7816637642559864,0.8383093937044714,2.6161821169195796e-06,1.9591520751891883e-06,0.3828483920367534,0.3828483920367534,5.74594730499796e-11,2.8763698778027545e-11,0.49453359099051836,0.4733746384087411,0.05756285334634415,0.045560243738204984,0.7926795969732844,0.8203226924671516,2.6638723982804116e-06,2.065582061736552e-06,0.42113323124042873,0.42113323124042873,6.123427637113121e-11,3.1876496030441175e-11,0.690335729740917,0.6646336522658306,0.0469376869326282,0.05423151323913531,0.8703610396690676,0.7251183968090308,2.142945858420282e-06,6.70988929751668e-07,0.6508422664624809,0.6125574272588055,3.278423415787217e-11,3.72784107859063e-12,0.8870780750116939,0.9078264431929219,0.06604306625031749,0.06273656268939504,0.9514418959876616,0.9147350777137743,1.8793147841021414e-06,4.4495425104921016e-07,0.8039816232771821,0.9571209800918835,1.9137315162487872e-11,1.1141014993507556e-12,1.154674179357968,1.142956159649892,0.07604492232866163,0.07070081986748657,0.9880567579380815,0.9513792468522859,2.2187175845504743e-06,3.4740490642302933e-07,1.1868300153139357,1.14854517611026,2.168879645439887e-11,5.483882961372321e-13
High_C9_P3_05,C9,P3,05,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,16.72095483110987,15.964190153337709,0.00495600008494459,0.00636655450360701,0.002053028896472635,204.92389933678638,-0.8509633138124186,9.64e-06,0.00015802850296665373,0.0002864331794659793,4.841593575581375e-05,3.7053442604191105,0.01763188851072154,7.06e-06,849.8583569405099,1027.3972602739727,5.84e-06,1.3363829465448745e-06,9.472041453748944e-07,1.4975273005867075e-06,2.821755553491111e-06,9.128660023567864e-10,0.00011363046015708405,9.153928913630566e-09,0.5724365299347594,5.427743570163155,3.013790388824471,7.3407443100605265,5.313437164920861,0.006845071069239131,0.400401788326072,0.00027993470698038897,1.6539485300387958e-05,0.3828483920367534,2.5559322804507287e-05,1.684532924961715,2.1190794273302283e-05,0.5359877488514548,2.101390864244002e-05,0.1914241960183767,2.9185016624434352e-05,0.49770290964777947,1.7486042426381783e-05,0.8422664624808575,3.3301779373740013e-06,1.2061521276036675,1.6690463309957206,0.9060646253938965,0.39218820841275365,0.3146946916310247,0.3248595599814509,0.0609581129759616,0.05323345997413383,0.7792431900121117,0.8401389659083193,1.9363296788696926e-06,1.3327020797529132e-06,0.3828483920367534,0.3828483920367534,2.951955870983483e-11,1.3500276959917663e-11,0.49915652153314705,0.501242255951452,0.05374531515228502,0.04703001093909354,0.9222147226320626,0.8557400518686873,2.366812658994594e-06,1.8198175931194733e-06,0.5359877488514548,0.49770290964777947,3.96000997934187e-11,2.402900211495334e-11,0.682252310817036,0.6637963426555294,0.0468848606722863,0.05428269224044866,0.8638090269677953,0.6856229332416574,1.6195047264293264e-06,6.5902395255463e-07,0.6508422664624809,0.6125574272588055,1.8898122218829693e-11,3.63973273834004e-12,0.8998031609098388,0.8926244135274072,0.0691324353769084,0.05405961665670485,0.9651064104365329,0.7989729003924078,1.4505043032800771e-06,4.0811961804906774e-07,0.9571209800918835,0.8422664624808575,1.1392153859222219e-11,1.01921075018825e-12,1.1627956941163837,1.1622479774971328,0.07540249302594824,0.07392632676394868,0.9627140938074682,0.8415651433764795,2.870569460936005e-06,3.5990760747130057e-07,1.2633996937212861,1.225114854517611,3.688020905592667e-11,6.787851451833103e-13
High_C9_P3_10,C9,P3,10,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,18.96684076028167,18.37272508763317,0.00492895524989152,0.00629042830123538,0.0020388637056484903,197.23475825780665,-0.7213122620589811,1.128e-05,0.00015372050167452317,0.0002634949868171691,4.633475285228197e-05,3.9703749221548974,0.02175340545644548,7.3e-06,821.917808219178,1136.3636363636363,5.28e-06,1.5161696158696153e-06,7.655055128951412e-07,1.6781765257369667e-06,2.6102182736222708e-06,8.634512676630006e-10,9.559722000263677e-05,9.117096267150197e-09,0.5420268845803197,5.392078319482908,2.72320244948019,7.348066614595671,4.9519104999285695,0.006847570787046815,0.4052472396213761,0.00027613426509902155,1.5846108288425848e-05,0.3828483920367534,2.5448046486897862e-05,0.5359877488514548,2.3842864582441982e-05,1.7228177641653903,2.047542056829552e-05,0.1914241960183767,2.1636854253797895e-05,0.49770290964777947,1.76665315229437e-05,0.8422664624808575,3.7496571135359987e-06,1.067323321473487,1.2247368987489706,0.8984471375907269,0.3964832630329437,0.3140067770843482,0.3224832471488002,0.058837741589247046,0.05321128105986498,0.8275972718626222,0.8742593825883577,2.1393986751210903e-06,1.4267863459693673e-06,0.3828483920367534,0.3828483920367534,3.434237737140858e-11,1.475597834360769e-11,0.5029746026282501,0.5045797936937971,0.05348443157044751,0.04571428036807048,0.8627672229196948,0.8520439332952613,2.357327783405425e-06,1.830541115407728e-06,0.5359877488514548,0.49770290964777947,4.2284879902221986e-11,2.4243310390438222e-11,0.6856145694579485,0.6653771685709402,0.049017484651737754,0.057416886591004225,0.9354798975089867,0.6294568545649492,1.6494760398814486e-06,4.469933564458502e-07,0.6508422664624809,0.6125574272588055,1.8545272104078554e-11,1.9376813989851454e-12,0.8994438405000008,0.8918006378972799,0.06763659410548466,0.06527127817176838,0.9701206331903144,0.9280611953211124,1.3687728161519264e-06,4.690296602300878e-07,0.8039816232771821,0.8422664624808575,1.0065957328788541e-11,1.2321598806242486e-12,1.1588942088458156,1.1543045849508067,0.07486969344810898,0.07943109411944271,0.9708702155996903,0.9114436627861237,2.7598390636002878e-06,3.8548012807526896e-07,1.225114854517611,1.2633996937212861,3.418836201613145e-11,7.023258119423648e-13
High_C9_P4_05,C9,P4,05,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,20.69844180772675,21.198147708808527,0.00478705333757597,0.00626605456100236,0.0019687795216270193,157.01314262235545,-1.0615859875624218,7.36e-06,0.00021372460938084162,0.00034360723703758884,5.216391562810162e-05,5.733945251799095,-0.8270591800592747,6.78e-06,884.9557522123894,1190.4761904761906,5.04e-06,3.324768081496697e-06,4.604523051543933e-06,1.5353943183026284e-06,3.410357935262056e-06,9.416807339247641e-10,9.822745807522645e-05,7.840689418489818e-09,0.5542006021081691,5.461109404755594,2.144826181896722,7.349082625701784,4.349210095742677,0.007998632715085986,0.4177398761167033,0.00027794125094396046,1.671329478473869e-05,0.42113323124042873,2.8783421421027617e-05,0.57427258805513,2.6108132777667433e-05,1.6079632465543643,2.267967741211067e-05,0.34456355283307805,2.1403247813131152e-05,0.5359877488514548,1.91890924113265e-05,0.1914241960183767,1.764155618252677e-05,1.102469508780003,1.115386086999698,0.8682170011416306,0.41078554799515826,0.3109744573744639,0.3216927196873149,0.05204178989039897,0.05385872990264438,0.8990666844969598,0.7503278549578035,2.185481706214274e-06,1.7477160049103858e-06,0.30627871362940273,0.34456355283307805,3.4152743430675715e-11,2.6194097802483502e-11,0.49282459832427716,0.4958197282435101,0.06095695955189367,0.05492623171285211,0.8589712087324889,0.9864916123161243,2.8635363218973595e-06,2.6167248751758673e-06,0.42113323124042873,0.42113323124042873,6.407057886075982e-11,4.518938946861901e-11,0.6880461897155915,0.6727453161770688,0.0517042805484851,0.053462369997363826,0.8230228589169285,0.807568377775567,1.2275632809784405e-06,9.459017745532849e-07,0.6891271056661561,0.6508422664624809,1.2005185212492104e-11,7.0566219664966594e-12,0.9075525050225622,0.8932242134682885,0.06160245081598337,0.07054765820987322,0.9582996346458043,0.9200224669586751,1.1863006754571272e-06,4.1407931188719544e-07,0.8805513016845329,0.8039816232771821,7.578097890650996e-12,9.77866925620572e-13,1.1623446397567416,1.1561007098448226,0.07569128401323984,0.06727684648582308,0.9634674052819768,0.9065275662973512,3.0614425809324633e-06,4.6013340793660075e-07,1.2633996937212861,1.14854517611026,4.1802178114263096e-11,9.969415369234507e-13
High_C9_P4_10,C9,P4,10,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,22.03551292298259,17.644948016723376,0.00491393034152871,0.00630278211477816,0.0020443675359928196,155.14539999476344,-0.8140708592843166,7.36e-06,0.00017697460737444457,0.0003453342367355924,5.0876495255238376e-05,4.49794226995091,-0.07927230917228568,6.82e-06,879.7653958944281,879.7653958944281,6.82e-06,1.3590849318635754e-06,4.615329774284165e-06,1.528665677157207e-06,3.1017535798261578e-06,9.130998771721317e-10,0.00013563719267463656,8.889651250976342e-09,0.5602635677501685,5.381953983196791,2.682306796031909,7.3411397837341665,4.964466797108276,0.007516447344123231,0.4256724259708573,0.0002811244733606277,1.7497816072404445e-05,0.42113323124042873,2.7147531108226577e-05,0.57427258805513,2.5834046550888192e-05,1.5313935681470137,2.461535188804464e-05,0.34456355283307805,2.291360055455593e-05,0.5359877488514548,2.2862049394343574e-05,0.1914241960183767,2.0019218071458504e-05,1.0508431191338126,1.0022548353854173,0.8630565235423762,0.41734157819856965,0.3075227488698556,0.31988900516994895,0.05087357436614438,0.05282096657504052,0.8869898805449961,0.7652198006316473,2.4331478053188263e-06,1.905592062878762e-06,0.30627871362940273,0.34456355283307805,4.2837308865396713e-11,3.00908623493492e-11,0.49461704323054745,0.4991099573048885,0.060808601078624167,0.05381415113276277,0.8650577764606874,0.960509757730631,2.853657007906238e-06,2.6520508288833926e-06,0.42113323124042873,0.5359877488514548,6.461246929706043e-11,4.760244671260038e-11,0.6816371008916413,0.6714146154284056,0.048189085333835,0.05194642533662581,0.8258121548967622,0.8614549006728824,1.288646577901638e-06,8.915256174806443e-07,0.6891271056661561,0.6508422664624809,1.2516702830080315e-11,5.904866075000718e-12,0.9075022568557221,0.906685806875303,0.06591613356913689,0.07064451375387208,0.9640405550325707,0.871239357250122,1.112770020800997e-06,5.17333557824185e-07,0.9954058192955589,0.8039816232771821,6.6440635426340074e-12,1.6518672366068933e-12,1.1592384968760894,1.1452048872465068,0.0753549739963252,0.07903340074350981,0.9766879441854213,0.943396401871444,3.1985909897385856e-06,3.621419950629365e-07,1.2633996937212861,1.0719754977029097,4.534034567274867e-11,6.12172973444154e-13
High_C9_P5_05,C9,P5,05,High,High_SCS.xlsx,319.186,39.72,27.89,4.97,27.42,21.621586725969873,25.15208632428037,0.00480374768020133,0.00626705622155988,0.0019715490637146295,182.97919387310895,-0.660368831182525,7.3e-06,0.00022768127143813502,0.00043284954323631885,5.563896434897588e-05,7.4601120128099145,0.38866685693570696,7.12e-06,842.6966292134832,854.7008547008547,7.02e-06,8.265652736899553e-07,2.5436362620534437e-06,1.513750632578821e-06,3.7546729639700083e-06,8.781325483174622e-10,0.00011385725315092506,7.747741162280999e-09,0.5291172825259105,5.545519933623316,2.3326213686043173,7.4337723544774486,4.570775635486544,0.007521449066688669,0.4443622031433148,0.0002763909970197742,1.8883475711586312e-05,0.30627871362940273,3.3634396378649335e-05,0.57427258805513,3.09522122814495e-05,2.3736600306278715,1.7900991655587288e-05,0.34456355283307805,2.6995445891916023e-05,0.49770290964777947,2.1375724032637496e-05,0.15313935681470137,1.3870352224146037e-05,1.0866556156359692,1.2629019998478679,0.8943182261000066,0.4376690122552824,0.3086978660055773,0.3155998857064668,0.05131326023621181,0.05368875766069599,0.8761158287335752,0.9038124672093844,3.498144689127484e-06,2.8731248053043967e-06,0.30627871362940273,0.34456355283307805,8.989387409517124e-11,6.014580178667016e-11,0.49930466659884276,0.49938552105248457,0.06043587280131098,0.05284434111453952,0.8774855865058077,0.9823738541123718,3.4668876523167834e-06,2.7825609225199403e-06,0.42113323124042873,0.49770290964777947,9.053663660987414e-11,5.1410766823452125e-11,0.6915322022567163,0.6696541248814623,0.04784687757005256,0.04764713584672161,0.9002966299680891,0.8429788304052764,2.470321756528949e-06,1.3796139425753694e-06,0.6891271056661561,0.6508422664624809,4.269273622534695e-11,1.4062714467363674e-11,0.8925575040635255,0.8955334506363422,0.06259512885045083,0.06818428277983556,0.9498246580349128,0.8266440276923357,1.9510896075962175e-06,5.226005378580583e-07,0.8805513016845329,0.9188361408882082,2.0843868695508907e-11,1.7319511909683542e-12,1.1547753361252344,1.1280560919178368,0.07798422041747156,0.06798811141871053,0.9704674825621855,0.8050278380253273,1.778962947960463e-06,4.3778378857951037e-07,1.2633996937212861,1.1102603369065849,1.4180121676350868e-11,1.026924886326395e-12
